mggid	ship	cruise	sample	device_code	device	subcore	interval	replicate	analysis_type	depth_top_cm	depth_top_mm	depth_bot_cm	depth_bot_mm	test_date	test_time	total_weight	coarse_meth	fine_meth	coarse_fine_boundary	coarse_boundary	fine_boundary	pct_coarser	pct_finer	pct_gravel	pct_sand	pct_silt	pct_clay	pct_mud	usc_gravel	usc_sand	usc_fines	meth_description	mean_mm	mean_phi	median_phi	modal_phi	skewness	kurtosis	std_dev	sort_coeff	interval_comments
20995002	Thomas G. Thompson	TT042	024_058	500	core, piston undiff.	0	7	0	02	82	0			19690824		043.94	sieves	pipette		02.50	11.00	0	4.6																2.7			
20995002	Thomas G. Thompson	TT042	024_058	500	core, piston undiff.	0	8	0	02	91	0			19690824		044.90	sieves	pipette		02.50	11.00	0	4.45																2.62			
20995002	Thomas G. Thompson	TT042	024_058	500	core, piston undiff.	0	9	0	02	96	0			19690824		058.21	sieves	pipette		02.50	11.00	0	2.76																2.21			
20995002	Thomas G. Thompson	TT042	024_058	500	core, piston undiff.	0	10	0	02	118	0			19690824		049.94	sieves	pipette		01.50	11.00	0	3.21																2.34			
20995002	Thomas G. Thompson	TT042	024_058	500	core, piston undiff.	0	11	0	02	123	0			19690824		027.50	sieves	pipette		01.00	11.00	0	13.1																2.66			
20995002	Thomas G. Thompson	TT042	025_060	100	grab, undifferentiated	0	1	0	02					19690824		057.58	sieves	pipette		00.00	11.00	0	2.7																2.22			
20995002	Thomas G. Thompson	TT042	026_062	100	grab, undifferentiated	0	1	0	02					19690824		058.95	sieves	pipette		00.00	11.00	0	1.8																2.03			
20995002	Thomas G. Thompson	TT042	027_064	100	grab, undifferentiated	0	1	0	02					19690824		067.05	sieves	pipette		00.50	11.00	0	1.41																1.59			
20995002	Thomas G. Thompson	TT042	028_066	100	grab, undifferentiated	0	1	0	02					19690825		070.20	sieves	pipette		00.50	11.00	0	1.25																1.49			
20995002	Thomas G. Thompson	TT042	029_068	100	grab, undifferentiated	0	1	0	02					19690825		073.58	sieves	pipette		00.50	11.00	0	.94																1.17			
20995002	Thomas G. Thompson	TT042	030_069	100	grab, undifferentiated	0	1	0	02					19690825		048.94	sieves	pipette		00.00	11.00	0	4.37																2.29			
20995002	Thomas G. Thompson	TT042	031_071	100	grab, undifferentiated	0	1	0	02					19690825		051.57	sieves	pipette		01.00	11.00	0	1.44																1.51			
20995002	Thomas G. Thompson	TT042	032_073	100	grab, undifferentiated	0	1	0	02					19690825		040.56	sieves	pipette		00.00	11.00	0	1.51																1.52			
20995002	Thomas G. Thompson	TT042	033_075	100	grab, undifferentiated	0	1	0	02					19690825		054.14	sieves	pipette		01.00	11.00	0	1.67																1.7			
20995002	Thomas G. Thompson	TT042	034_077	100	grab, undifferentiated	0	1	0	02					19690825		045.07	sieves	pipette		00.00	11.00	0	1.03																1.5			
20995002	Thomas G. Thompson	TT042	035_079	100	grab, undifferentiated	0	1	0	02					19690825		023.89	sieves	pipette		00.00	11.00	0	1.44																1.67			
20995002	Thomas G. Thompson	TT042	036_081	100	grab, undifferentiated	0	1	0	02					19690826		051.63	sieves	pipette		00.00	11.00	0	2.37																2.03			
20995002	Thomas G. Thompson	TT042	037_083	100	grab, undifferentiated	0	1	0	02					19690826		030.51	sieves	pipette		01.00	11.00	0	6.63																2.41			
20995002	Thomas G. Thompson	TT042	037_084	400	core, gravity undiff.	0	1	0	02	0	0			19690826		012.86	sieves	pipette		02.50	11.00	0	9.63																2.43			
20995002	Thomas G. Thompson	TT042	037_084	500	core, piston undiff.	0	1	1	02	0	0			19690826		023.07	sieves	pipette		00.00	11.00	0	5.48																2.24			
20995002	Thomas G. Thompson	TT042	037_084	500	core, piston undiff.	0	2	0	02	50	0			19690826		036.17	sieves	pipette		01.00	11.00	0	4.2																2.13			
20995002	Thomas G. Thompson	TT042	037_084	500	core, piston undiff.	0	3	0	02	100	0			19690826		033.63	sieves	pipette		01.00	11.00	0	3.7																1.78			
20995002	Thomas G. Thompson	TT042	010_022	100	grab, undifferentiated	0	1	0	02					19690822		029.14	sieves	pipette		00.00	11.00	0	7.06																2.34			
20995002	Thomas G. Thompson	TT042	011_024	100	grab, undifferentiated	0	1	0	02					19690822		007.20	sieves	pipette		01.00	11.00	0	6.98																2.34			
20995002	Thomas G. Thompson	TT042	012_026	100	grab, undifferentiated	0	1	0	02					19690822		008.81	sieves	pipette		01.00	11.00	0	8.6																2.51			
20995002	Staten Island	SI689	042	401	core, gravity, phleger	0	2	0	02	20	0			19610915		013.25	sieves	pipette		00.50	11.00	0	6.53																2.19			
20995002	Staten Island	SI689	042	401	core, gravity, phleger	0	3	0	02	39	0			19610915		010.42	sieves	pipette		01.00	11.00	0	3.98																2.11			
20995002	Staten Island	SI689	043	101	grab, orange peel	0	1	0	02					19610915		018.09	sieves	pipette		00.50	11.00	0	9.12																2.48			
20995002	Staten Island	SI689	045	401	core, gravity, phleger	0	1	0	02	0	0			19610915		011.86	sieves	pipette		00.00	11.00	0	6.32																2.18			
20995002	Staten Island	SI689	045	401	core, gravity, phleger	0	2	0	02	22	0			19610915		012.78	sieves	pipette		00.50	11.00	0	6.14																2.22			
20995002	Staten Island	SI689	045	401	core, gravity, phleger	0	3	0	02	45	0			19610915		010.76	sieves	pipette		01.00	11.00	0	5.76																2.38			
20995002	Staten Island	SI689	046	401	core, gravity, phleger	0	1	0	02	0	0			19610915		011.01	sieves	pipette		01.50	11.00	0	4.13																2.35			
20995002	Staten Island	SI689	046	401	core, gravity, phleger	0	2	0	02	22	0			19610915		018.76	sieves	pipette		01.50	11.00	0	3.25																2.42			
20995002	Staten Island	SI689	047	401	core, gravity, phleger	0	1	0	02	0	0			19610915		016.96	sieves	pipette		04.50	11.00	0	2.06																2.63			
20995002	Staten Island	SI689	047	401	core, gravity, phleger	0	2	0	02	23	0			19610915		016.71	sieves	pipette		01.00	11.00	0	2.1																2.03			
20995002	Staten Island	SI689	048	100	grab, undifferentiated	0	1	0	02					19610915		029.25	sieves	pipette		02.50	11.00	0	1.2																2.19			
20995002	Staten Island	SI689	049	100	grab, undifferentiated	0	1	0	02					19610915		038.25	sieves	pipette		04.00	11.00	0	.91																3.47			
20995002	Staten Island	SI689	050	100	grab, undifferentiated	0	1	0	02					19610915		071.93	sieves	pipette		05.00	11.00	0	.49																4.09			
20995002	Staten Island	SI689	051	100	grab, undifferentiated	0	1	0	02					19610916		022.61	sieves	pipette		05.00	11.00	0	1.33																3.95			
20995002	Staten Island	SI689	053	401	core, gravity, phleger	0	1	0	02	0	0			19610916		014.43	sieves	pipette		00.00	11.00	0	3.84																2.33			
20995002	Staten Island	SI689	053	401	core, gravity, phleger	0	2	0	02	22	0			19610916		013.51	sieves	pipette		01.00	11.00	0	4.56																2.35			
20995002	Staten Island	SI689	053	401	core, gravity, phleger	0	3	0	02	45	0			19610916		020.09	sieves	pipette		01.50	11.00	0	3.49																2.21			
20995002	Staten Island	SI689	054	401	core, gravity, phleger	0	1	0	02	0	0			19610916		010.56	sieves	pipette		01.50	11.00	0	5.67																2.14			
20995002	Thomas G. Thompson	TT042	149_313	500	core, piston undiff.	0	17	0	02	235	0			19690910		031.92	sieves	pipette		00.50	11.00	0	6.67																2.27			
20995002	Northwind	NW262	008	401	core, gravity, phleger	0	1	1	02	0	0			19620909		004.58	sieves	pipette		01.00	11.00	0	6.98																2.46			
20995002	Northwind	NW262	019	401	core, gravity, phleger	0	1	1	02	0	0			19620911		007.77	sieves	pipette		00.50	11.00	0	6.18																2.64			
20995002	Northwind	NW362	060	400	core, gravity undiff.	0	1	1	02	20	0			19621021		009.92	sieves	pipette		02.00	11.00	0	9.8																2.12			
20995002	Northwind	NW362	061	400	core, gravity undiff.	0	1	1	02	31	0			19621021		010.71	sieves	pipette		01.50	11.00	0	10.8																2.04			
20995002	Northwind	NW362	062	400	core, gravity undiff.	0	1	1	02	31	0			19621021		011.04	sieves	pipette		01.00	11.00	0	11.16																2.31			
20995002	Northwind	NW362	067	400	core, gravity undiff.	0	1	1	02	22	0			19621022		012.28	sieves	pipette		02.00	11.00	0	8.24																2.18			
20995002	Northwind	NW362	068	400	core, gravity undiff.	0	1	1	02	26	0			19621022		010.85	sieves	pipette		00.50	11.00	0	9																2.25			
20995002	Northwind	NW362	069	400	core, gravity undiff.	0	1	1	02	27	0			19621022		012.17	sieves	pipette		02.00	11.00	0	6.63																2.1			
20995002	Northwind	NW362	070	400	core, gravity undiff.	0	1	1	02	28	0			19621022		012.97	sieves	pipette		01.00	11.00	0	5.68																2.1			
20995002	Northwind	NW362	072	400	core, gravity undiff.	0	1	1	02	21	0			19621022		011.23	sieves	pipette		01.00	11.00	0	5.54																2.24			
20995002	Northwind	NW362	077	400	core, gravity undiff.	0	1	1	02	16	0			19621023		012.34	sieves	pipette		02.00	11.00	0	6.46																2.18			
20995002	Northwind	NW362	081	400	core, gravity undiff.	0	1	1	02	28	0			19621023		009.55	sieves	pipette		00.50	11.00	0	9.91																2.32			
20995002	Thomas G. Thompson	TT051	112_217	500	core, piston undiff.	0	1	1	02	50	0			19700906		022.26	sieves	pipette		00.00	11.00	0	9.33																2.53			
20995002	Thomas G. Thompson	TT042	149_313	500	core, piston undiff.	0	18	0	02	240	0			19690910		030.02	sieves	pipette		01.00	11.00	0	4.85																2.06			
20995002	Thomas G. Thompson	TT042	149_313	500	core, piston undiff.	0	19	0	02	244	0			19690910		041.34	sieves	pipette		02.00	11.00	0	6.05																2.19			
20995002	Thomas G. Thompson	TT042	149_313	500	core, piston undiff.	0	20	0	02	252	0			19690910		038.33	sieves	pipette		00.50	11.00	0	6.19																2.22			
20995002	Thomas G. Thompson	TT042	149_313	500	core, piston undiff.	0	21	0	02	257	0			19690910		041.57	sieves	pipette		01.00	11.00	0	5.87																2.23			
20995002	Thomas G. Thompson	TT042	149_313	500	core, piston undiff.	0	22	0	02	286	0			19690910		038.78	sieves	pipette		02.00	11.00	0	6.01																2.17			
20995002	Thomas G. Thompson	TT042	149_313	500	core, piston undiff.	0	23	0	02	291	0			19690910		040.40	sieves	pipette		02.00	11.00	0	7.36																2.33			
20995002	Thomas G. Thompson	TT042	149_313	500	core, piston undiff.	0	24	0	02	350	0			19690910		032.34	sieves	pipette		01.50	11.00	0	9.72																2.38			
20995002	Thomas G. Thompson	TT042	149_313	500	core, piston undiff.	0	25	0	02	373	0			19690910		027.59	sieves	pipette		01.00	11.00	0	12.77																2.59			
20995002	Thomas G. Thompson	TT042	149_313	500	core, piston undiff.	0	26	0	02	378	0			19690910		035.03	sieves	pipette		01.00	11.00	0	10.35																2.4			
20995002	Thomas G. Thompson	TT042	149_313	500	core, piston undiff.	0	27	0	02	400	0			19690910		037.99	sieves	pipette		00.00	11.00	0	3.22																2.07			
20995002	Thomas G. Thompson	TT042	149_313	500	core, piston undiff.	0	28	0	02	448	0			19690910		035.06	sieves	pipette		02.50	11.00	0	12.49																2.52			
20995002	Thomas G. Thompson	TT042	149_313	500	core, piston undiff.	0	29	0	02	500	0			19690910		032.52	sieves	pipette		02.50	11.00	0	10.97																2.4			
20995002	Northwind	NW161	001	100	grab, undifferentiated	0	1	0	02					19610712		029.33	sieves	pipette		01.00	11.00	0	.97																1.43			
20995002	Northwind	NW161	002	100	grab, undifferentiated	0	1	0	02					19610712		013.54	sieves	pipette		01.00	11.00	0	1.7																1.95			
20995002	Northwind	NW161	003	100	grab, undifferentiated	0	1	0	02					19610712		023.26	sieves	pipette		01.00	11.00	0	1.55																1.44			
20995002	Northwind	NW161	004	100	grab, undifferentiated	0	1	0	02					19610712		018.06	sieves	pipette		01.00	11.00	0	.91																1.25			
20995002	Northwind	NW161	005	100	grab, undifferentiated	0	1	0	02					19610712		032.74	sieves	pipette		02.00	11.00	0	.87																1.13			
20995002	Northwind	NW161	006	100	grab, undifferentiated	0	1	0	02					19610712		035.93	sieves	pipette		01.50	11.00	0	.99																1.2			
20995002	Northwind	NW161	007	100	grab, undifferentiated	0	1	0	02					19610713		039.19	sieves	pipette		02.00	11.00	0	.8																1.37			
20995002	Northwind	NW161	009	100	grab, undifferentiated	0	1	0	02					19610713		037.33	sieves	pipette		01.50	11.00	0	.19																.83			
20995002	Northwind	NW161	010	100	grab, undifferentiated	0	1	0	02					19610713		039.48	sieves	pipette		02.50	11.00	0	.71																1.29			
20995002	Northwind	NW161	011	100	grab, undifferentiated	0	1	0	02					19610713		033.26	sieves	pipette		01.00	11.00	0	.54																1.08			
20995002	Northwind	NW161	012	100	grab, undifferentiated	0	1	0	02					19610713		027.07	sieves	pipette		01.50	11.00	0	1.4																1.4			
20995002	Northwind	NW161	013	100	grab, undifferentiated	0	1	0	02					19610714		027.12	sieves	pipette		01.00	11.00	0	1.2																1.27			
20995002	Northwind	NW161	014	100	grab, undifferentiated	0	1	0	02					19610714		028.23	sieves	pipette		01.00	11.00	0	1.15																1.25			
20995002	Northwind	NW161	015	100	grab, undifferentiated	0	1	0	02					19610714		040.01	sieves	pipette		02.00	11.00	0	2.19																1.8			
20995002	Northwind	NW161	016	100	grab, undifferentiated	0	1	0	02					19610714		021.94	sieves	pipette		01.50	11.00	0	2.07																1.81			
20995002	Northwind	NW161	017	100	grab, undifferentiated	0	1	0	02					19610714		041.90	sieves	pipette		01.00	11.00	0	1.37																1.37			
20995002	Northwind	NW161	018	100	grab, undifferentiated	0	1	0	02					19610715		025.44	sieves	pipette		00.50	11.00	0	.98																1.34			
20995002	Northwind	NW161	019	100	grab, undifferentiated	0	1	0	02					19610715		021.02	sieves	pipette		01.00	11.00	0	1.19																1.36			
20995002	Northwind	NW161	020	100	grab, undifferentiated	0	1	0	02					19610715		018.82	sieves	pipette		01.00	11.00	0	3.96																2.08			
20995002	Northwind	NW161	021	100	grab, undifferentiated	0	1	0	02					19610715		012.64	sieves	pipette		01.50	11.00	0	2.3																1.76			
20995002	Northwind	NW162	001	501	core, piston, kullenberg	0	1	0	02	0	0			19620712		020.33	sieves	pipette		00.50	11.00	0	3.62																2.28			
20995002	Northwind	NW162	001	501	core, piston, kullenberg	0	2	0	02	8	0			19620712		021.28	sieves	pipette		01.50	11.00	0	2.73																2.16			
20995002	Northwind	NW162	001	501	core, piston, kullenberg	0	3	0	02	30	0			19620712		019.17	sieves	pipette		01.50	11.00	0	3.89																2.23			
20995002	Northwind	NW162	001	501	core, piston, kullenberg	0	4	0	02	53	0			19620712		025.55	sieves	pipette		01.50	11.00	0	2.84																2.13			
20995002	Northwind	NW162	002	501	core, piston, kullenberg	0	1	0	02	0	0			19620712		021.18	sieves	pipette		01.00	11.00	0	4.53																2.25			
20995002	Northwind	NW162	002	501	core, piston, kullenberg	0	2	0	02	26	0			19620712		013.08	sieves	pipette		00.50	11.00	0	5.05																2.31			
20995002	Northwind	NW162	002	501	core, piston, kullenberg	0	3	0	02	54	0			19620712		013.03	sieves	pipette		00.00	11.00	0	5.41																2.33			
20995002	Northwind	NW162	003	501	core, piston, kullenberg	0	1	0	02	0	0			19620713		022.69	sieves	pipette		00.00	11.00	0	3.22																2.15			
20995002	Northwind	NW162	003	501	core, piston, kullenberg	0	2	0	02	35	0			19620713		032.88	sieves	pipette		04.00	11.00	0	2.66																2.56			
20995002	Northwind	NW162	003	501	core, piston, kullenberg	0	3	0	02	40	0			19620713		026.56	sieves	pipette		01.00	11.00	0	6.32																2.45			
20995002	Northwind	NW162	003	501	core, piston, kullenberg	0	4	0	02	46	0			19620713		023.00	sieves	pipette		01.50	11.00	0	2.65																2.04			
20995002	Northwind	NW162	003	501	core, piston, kullenberg	0	5	0	02	54	0			19620713		022.00	sieves	pipette		01.00	11.00	0	7.16																2.53			
20995002	Northwind	NW162	003	501	core, piston, kullenberg	0	6	0	02	70	0			19620713		021.62	sieves	pipette		02.00	11.00	0	3.86																2.19			
20995002	Northwind	NW162	003	501	core, piston, kullenberg	0	7	0	02	81	0			19620713		022.34	sieves	pipette		00.50	11.00	0	5.08																2.42			
20995002	Northwind	NW162	004	501	core, piston, kullenberg	0	1	0	02	0	0			19620713		015.20	sieves	pipette		01.00	11.00	0	3.75																2.15			
20995002	Northwind	NW162	004	501	core, piston, kullenberg	0	2	0	02	30	0			19620713		012.98	sieves	pipette		00.50	11.00	0	3.58																2.19			
20995002	Northwind	NW162	004	501	core, piston, kullenberg	0	3	0	02	61	0			19620713		017.53	sieves	pipette		00.50	11.00	0	3.37																1.95			
20995002	Thomas G. Thompson	TT020	078_233	500	core, piston undiff.	0	7	0	02	208	0			19670912		030.78	sieves	pipette		00.50	11.00	0	7.45																2.25			
20995002	Thomas G. Thompson	TT020	078_233	500	core, piston undiff.	0	8	0	02	240	0			19670912		014.85	sieves	pipette		00.50	11.00	0	4.05																1.85			
20995002	Thomas G. Thompson	TT020	078_233	500	core, piston undiff.	0	9	0	02	286	0			19670912		021.59	sieves	pipette		00.50	11.00	0	3.71																2.14			
20995002	Thomas G. Thompson	TT020	078_233	500	core, piston undiff.	0	10	0	02	355	0			19670912		028.53	sieves	pipette		00.00	11.00	0	2.25																1.97			
20995002	Thomas G. Thompson	TT020	078_233	500	core, piston undiff.	0	11	0	02	399	0			19670912		023.39	sieves	pipette		00.00	11.00	0	3.85																2.27			
20995002	Thomas G. Thompson	TT020	078_233	500	core, piston undiff.	0	12	0	02	441	0			19670912		020.27	sieves	pipette		00.00	11.00	0	6.1																2.37			
20995002	Thomas G. Thompson	TT020	078_233	500	core, piston undiff.	0	13	0	02	499	0			19670912		025.55	sieves	pipette		00.00	11.00	0	2																1.97			
20995002	Thomas G. Thompson	TT020	079_236	100	grab, undifferentiated	0	1	0	02					19670912		013.32	sieves	pipette		00.00	11.00	0	10.17																2.21			
20995002	Thomas G. Thompson	TT020	079_237	500	core, piston undiff.	0	1	0	02	1	0			19670912		008.61	sieves	pipette		00.00	11.00	0	11.28																2.14			
20995002	Thomas G. Thompson	TT020	079_237	500	core, piston undiff.	0	2	0	02	20	0			19670912		010.75	sieves	pipette		01.00	11.00	0	10.85																2.26			
20995002	Thomas G. Thompson	TT020	079_237	500	core, piston undiff.	0	3	0	02	43	0			19670912		012.50	sieves	pipette		00.50	11.00	0	9.73																2.57			
20995002	Thomas G. Thompson	TT020	079_237	500	core, piston undiff.	0	4	0	02	69	0			19670912		019.74	sieves	pipette		00.00	11.00	0	10.93																2.53			
20995002	Thomas G. Thompson	TT020	079_237	500	core, piston undiff.	0	5	0	02	100	0			19670912		014.70	sieves	pipette		00.00	11.00	0	13.51																2.56			
20995002	Thomas G. Thompson	TT020	079_237	500	core, piston undiff.	0	6	0	02	122	0			19670912		019.29	sieves	pipette		00.50	11.00	0	17.24																2.56			
20995002	Thomas G. Thompson	TT020	079_237	500	core, piston undiff.	0	7	0	02	154	0			19670912		016.30	sieves	pipette		00.50	11.00	0	17.37																2.51			
