"","region","tempstep","sizestep","repnum","temprng","size","meanturnIndiv","sdturnIndiv","netwrkturn","sdnetwrkturn"
"610","newf",0.1,0.3,1,0.241361250308789,0.300140252454418,0.4670655567562,0.124766867339072,0.0732203481199052,0.0809053025058663
"611","seus",0.1,0.3,1,0.0943898289173215,0.0852713178294574,0.576827593854556,0.126545778282436,0.159295625834436,0.0808360715739179
"612","wc",0.1,0.3,1,0.312302324505088,0.304347826086957,0.399413102606954,0.165393771816067,0.0500659315004896,0.0445709713551092
"613","bc",0.2,0.3,1,0.295775134182333,0.300884955752212,0.440107552073352,0.151709473498013,0.0701743527459333,0.0476131797712167
"614","ebs",0.2,0.3,1,0.324988425582268,0.30009633911368,0.425667917573261,0.108944472604676,0.0764574904700081,0.0589208525336656
"615","gmex",0.2,0.3,1,0.199690429322375,0.301412872841444,0.307261924068148,0.117828092113311,0.0239026403968025,0.0186472272573843
"616","goa",0.2,0.3,1,0.623773615736156,0.300462249614792,0.443668117203018,0.156122447934667,0.0943438315865108,0.0626421310298463
"617","maritime",0.2,0.3,1,0.584691069900281,0.300813008130081,0.456551261990131,0.135263370087699,0.184604065638751,0.1388230121947
"618","neus",0.2,0.3,1,0.199640885748509,0.300865800865801,0.451947837074737,0.0750504254668275,0.165353758486398,0.118664428773931
"619","newf",0.2,0.3,1,0.19989440183581,0.300140252454418,0.424998269471798,0.0951599315428257,0.0728609999665557,0.0742027483355672
"620","seus",0.2,0.3,1,0.199777814376996,0.302325581395349,0.38196978845446,0.0876042009283669,0.0808271262055066,0.053929201439038
"621","wc",0.2,0.3,1,0.199560132218749,0.304347826086957,0.348870413809399,0.117580246614583,0.0496191005148939,0.0437842956296051
"622","bc",0.3,0.3,1,0.297760504280795,0.300884955752212,0.425641695504038,0.141706033442635,0.0671270619913272,0.0469614398358292
"623","ebs",0.3,0.3,1,0.299883474339221,0.30009633911368,0.443281668250132,0.102923619771518,0.0822567764611232,0.0626645496434876
"624","gmex",0.3,0.3,1,0.710382859046972,0.301412872841444,0.334509340854065,0.147205958939164,0.0292077800402064,0.0209524930759038
"625","goa",0.3,0.3,1,0.297501858330887,0.300462249614792,0.344371577482681,0.137295732431585,0.0979585930976506,0.0642718658885362
"626","maritime",0.3,0.3,1,0.299824532486187,0.300813008130081,0.507108655790731,0.0906660076650105,0.154094334067894,0.132139486988212
"627","neus",0.3,0.3,1,0.299839173943528,0.300865800865801,0.453655101572319,0.0928641917101558,0.167633474613248,0.121509485603381
"628","newf",0.3,0.3,1,0.299960239664677,0.300140252454418,0.441633064326514,0.111748961034891,0.0689345735374004,0.0755910201972852
"629","seus",0.3,0.3,1,0.27091508402636,0.302325581395349,0.380120510116479,0.0735234464386767,0.0806845790518171,0.0531458198159982
"630","wc",0.3,0.3,1,0.29850028247575,0.304347826086957,0.43300452292849,0.15695911038063,0.0503628945181521,0.0441823253240331
"631","bc",0.4,0.3,1,0.458904416631076,0.300884955752212,0.399593538227359,0.17046945920908,0.0565136053683531,0.0424099180841195
"632","ebs",0.4,0.3,1,0.399969091105099,0.30009633911368,0.4436890692181,0.103213545227672,0.0807687058143804,0.0621374641069573
"633","gmex",0.4,0.3,1,0.544614792324558,0.301412872841444,0.305061449943898,0.115762873974689,0.0307778681251362,0.0213593638392242
"634","goa",0.4,0.3,1,0.399569189436958,0.300462249614792,0.345570038469458,0.127077310749011,0.0960120575216525,0.0635289011406309
"635","maritime",0.4,0.3,1,0.397463880681855,0.300813008130081,0.421892641527963,0.116602449487989,0.19093306819792,0.136056292379744
"636","neus",0.4,0.3,1,0.394941042741006,0.300865800865801,0.448834229064322,0.0749142133284507,0.167206688854134,0.120771675515777
"637","newf",0.4,0.3,1,0.399903988311566,0.300140252454418,0.449682779059419,0.121910832572229,0.0682314313043431,0.074966968385147
"638","seus",0.4,0.3,1,0.398748728835033,0.302325581395349,0.37455060500583,0.0602090585710072,0.0776086667374792,0.0516237526847934
"639","wc",0.4,0.3,1,0.398936285784813,0.304347826086957,0.494274945689081,0.175164262373339,0.0525420680128308,0.0456282877161309
"640","bc",0.5,0.3,1,0.495933291115146,0.300884955752212,0.388557860252797,0.134419842970157,0.0638892618411392,0.0437160316196225
"641","ebs",0.5,0.3,1,0.499166387944948,0.30009633911368,0.450463605216349,0.0969395991319197,0.081927057562815,0.0623706141532809
"642","gmex",0.5,0.3,1,0.487155722380563,0.301412872841444,0.300162634159858,0.113952644687439,0.0262089295043195,0.0193076532230564
"643","goa",0.5,0.3,1,0.495322510853566,0.300462249614792,0.361322398716403,0.150325978039315,0.0940385616083004,0.0615615885657471
"644","maritime",0.5,0.3,1,0.499475537329438,0.300813008130081,0.505729229007108,0.119904854707359,0.145648655016556,0.12790002867024
"645","neus",0.5,0.3,1,0.49755450215231,0.300865800865801,0.468770220381619,0.095586032997028,0.162042907234707,0.116345662383503
"646","newf",0.5,0.3,1,0.497934634651206,0.300140252454418,0.414159946201538,0.118003229694042,0.0586062297578819,0.0600996432513479
"647","seus",0.5,0.3,1,0.483702009134666,0.302325581395349,0.386506018940398,0.0835612131825761,0.0818914716902125,0.0533984117407433
"648","wc",0.5,0.3,1,0.499132542024202,0.304347826086957,0.414398283482248,0.17910501870751,0.0475298912834864,0.0438385462951782
"649","bc",0.6,0.3,1,0.598389029176682,0.300884955752212,0.373271540393722,0.119192582976215,0.0625303916579266,0.0438071935585573
"650","ebs",0.6,0.3,1,0.599724159758635,0.30009633911368,0.434002033129006,0.0913388570842997,0.071331251444905,0.056494961998197
"651","gmex",0.6,0.3,1,0.598858473463813,0.301412872841444,0.299371986694207,0.116842783858837,0.0255816869171859,0.01904765923506
"652","goa",0.6,0.3,1,0.593803160313043,0.300462249614792,0.361081355906593,0.138496687442124,0.0929242118704692,0.0614240861617067
"653","maritime",0.6,0.3,1,0.599466042085644,0.300813008130081,0.48906836230989,0.122077313976909,0.14641386378721,0.128542397854609
"654","neus",0.6,0.3,1,0.599109585307752,0.300865800865801,0.464752309488885,0.110649151565798,0.169058938437694,0.120989655653837
"655","newf",0.6,0.3,1,0.579389021559417,0.300140252454418,0.419245402877539,0.12442555091259,0.0655984852394214,0.0688457370361069
"656","seus",0.6,0.3,1,0.598623587532614,0.302325581395349,0.443527747503623,0.120480036307377,0.0811806836017331,0.0485533504640925
"657","wc",0.6,0.3,1,0.572160594338397,0.304347826086957,0.402710464185385,0.146911894809012,0.0504866342287812,0.0443381370810184
"658","bc",0.7,0.3,1,0.679596617722929,0.300884955752212,0.359409789097939,0.107481055669003,0.0585819437042503,0.0426783035365057
"659","ebs",0.7,0.3,1,0.698729178289502,0.30009633911368,0.437890817139456,0.0949124042302407,0.0754754712669315,0.0586183998951849
"660","gmex",0.7,0.3,1,0.69635540055719,0.301412872841444,0.311963374076495,0.126353167527558,0.0269049151246859,0.0197508976698628
"661","goa",0.7,0.3,1,0.698622868239425,0.300462249614792,0.379609787584138,0.161824445621161,0.0918025163337432,0.0604696191548299
"662","maritime",0.7,0.3,1,0.69816231236135,0.300813008130081,0.491023793389477,0.133632332851627,0.148265339521435,0.129284966680005
"663","neus",0.7,0.3,1,0.697587708338718,0.300865800865801,0.468162061961377,0.0941772359353436,0.165735367935985,0.118695119016295
"664","newf",0.7,0.3,1,0.69925836591838,0.300140252454418,0.443486872257729,0.125045139407399,0.0697727185964042,0.0763560617704813
"665","seus",0.7,0.3,1,0.695726161426753,0.302325581395349,0.446258994067612,0.122440037156109,0.0806541308984362,0.0478627200522229
"666","wc",0.7,0.3,1,0.65541049048646,0.304347826086957,0.401060948265831,0.154033476808783,0.0497250873194953,0.0447362596678815
"667","bc",0.8,0.3,1,0.790686818584605,0.300884955752212,0.373080068628156,0.105500517509044,0.0594833949869684,0.0429722813175907
"668","ebs",0.8,0.3,1,0.797508743306029,0.30009633911368,0.440448441301556,0.0966147484915066,0.0716063983199144,0.0563219398834094
"669","gmex",0.8,0.3,1,0.798045266922434,0.301412872841444,0.314661140582851,0.139000774909535,0.0278281280922182,0.0203236471869824
"670","goa",0.8,0.3,1,0.749741795423835,0.300462249614792,0.377097306415329,0.146022279449711,0.0912564107158444,0.0606087099664356
"671","maritime",0.8,0.3,1,0.797011415426908,0.300813008130081,0.477480678912775,0.115569492821869,0.141670194988592,0.12706980165525
"672","neus",0.8,0.3,1,0.799633216870725,0.300865800865801,0.466164537707848,0.0988442748192753,0.159658842097563,0.113997975291477
"673","newf",0.8,0.3,1,0.731917455531834,0.300140252454418,0.41184097724265,0.111634278020238,0.0650704219327184,0.0688829147794414
"674","seus",0.8,0.3,1,0.789896362942321,0.302325581395349,0.411603633769355,0.10259322009267,0.0784263477359784,0.0497031096583834
"675","wc",0.8,0.3,1,0.704401466427429,0.304347826086957,0.407143015504136,0.171776265417625,0.0489943147948723,0.0444828442926826
"676","bc",0.9,0.3,1,0.871392242309418,0.300884955752212,0.409635124969952,0.159834507167588,0.0570162064448088,0.0414918802639606
"677","ebs",0.9,0.3,1,0.89886069518448,0.30009633911368,0.447480916116116,0.1112187303076,0.0679698969638308,0.0542903652425326
"678","gmex",0.9,0.3,1,0.880680340396555,0.301412872841444,0.313963559515391,0.123616442813223,0.0280315186165295,0.0204148375804023
"679","goa",0.9,0.3,1,0.786726096894215,0.300462249614792,0.385468904077204,0.150796937714802,0.0948222705636632,0.0626608660016347
"680","maritime",0.9,0.3,1,0.897363625291596,0.300813008130081,0.478539010328018,0.114422432571379,0.139715086134834,0.126865463315596
"681","neus",0.9,0.3,1,0.873460541196847,0.300865800865801,0.466917152809797,0.0978777146295295,0.163922383895873,0.117339480018266
"682","newf",0.9,0.3,1,0.898234213452349,0.300140252454418,0.42414703829736,0.130914347254663,0.065695665565115,0.0697252981876613
"683","seus",0.9,0.3,1,0.844900892114977,0.302325581395349,0.422868865309466,0.124376467086304,0.0717189761405669,0.043568795056254
"684","wc",0.9,0.3,1,0.895802828396749,0.304347826086957,0.348681060615564,0.114275366008483,0.0467551823215328,0.0430599588032982
"685","bc",1,0.3,1,0.993686433877884,0.300884955752212,0.403471944874373,0.127133024067835,0.059315808362756,0.0430524915157647
"686","ebs",1,0.3,1,0.986848191019596,0.30009633911368,0.439656008764147,0.0966771038075926,0.0689640864799434,0.0549528507282284
"687","gmex",1,0.3,1,0.977148916560571,0.301412872841444,0.324618544305323,0.133699045488279,0.028257396307223,0.0206526262180082
"688","goa",1,0.3,1,0.968957305921036,0.300462249614792,0.384690709316512,0.166831830814203,0.0929058837090689,0.0609248421578329
"689","maritime",1,0.3,1,0.977263534139128,0.300813008130081,0.485315610460712,0.113605860417174,0.144284219373533,0.127903833421038
"690","neus",1,0.3,1,0.94667125594692,0.300865800865801,0.470038844999134,0.103214515605393,0.161963131905998,0.115485841679725
"691","newf",1,0.3,1,0.986674100805115,0.300140252454418,0.412348486720702,0.123046466552423,0.0650088774108087,0.0683990472179964
"692","seus",1,0.3,1,0.84090482512751,0.302325581395349,0.449732986357635,0.147814163320948,0.0782879569612961,0.047748491091427
"693","wc",1,0.3,1,0.740203034543005,0.304347826086957,0.397789948870173,0.148403665871709,0.0493987012645456,0.0447653135365454
"694","bc",0.01,0.35,1,0.48284954141956,0.0353982300884956,0.396513344571439,0.139082576652216,0.144614762301646,0.0956016394330372
"695","ebs",0.01,0.35,1,0.393520870001894,0.039980732177264,0.437988635494518,0.0914909459798356,0.164466788155681,0.124441303892484
"696","gmex",0.01,0.35,1,0.750359203526743,0.0690737833594976,0.326271351872372,0.112025309517183,0.0443083379236039,0.0313471251275077
"697","goa",0.01,0.35,1,0.336204637176575,0.0354391371340524,0.363406811278762,0.170613334846734,0.124029940144162,0.0733536918373165
"698","maritime",0.01,0.35,1,0.289860997835773,0.037037037037037,0.527917916484205,0.0975907790078129,0.225499550302385,0.153715253038799
"699","neus",0.01,0.35,1,0,0.00216450216450216,0.537123955347652,NA,0.537123955347652,0.236832257244686
"700","newf",0.01,0.35,1,0.630398332645495,0.0582047685834502,0.401076535418886,0.100525578648386,0.0814324555354097,0.071696570886861
"701","seus",0.01,0.35,1,0.221336728193433,0.0697674418604651,0.37435269833506,0.106618372390343,0.135189695861122,0.0920167066738801
"702","wc",0.01,0.35,1,0.339075779702959,0.0772946859903382,0.458429135217708,0.167782324797547,0.103243472699357,0.071074381078439
"703","bc",0.1,0.35,1,0.68297068965017,0.230088495575221,0.409944009962498,0.152505105757087,0.062617250166328,0.0456316963567288
"704","ebs",0.1,0.35,1,0.54171466240178,0.239402697495183,0.44213811390502,0.0884662276881106,0.082241099490524,0.0644546916682315
"705","gmex",0.1,0.35,1,0.0999795996666189,0.350078492935636,0.299555217014101,0.129251161456873,0.0244100555409091,0.019174104361447
"706","goa",0.1,0.35,1,0.408083555470196,0.351309707241911,0.352684763330386,0.142037846472925,0.0913902169905894,0.0614043174265741
"707","maritime",0.1,0.35,1,0.449381212383103,0.226738934056007,0.466758088188488,0.115531855698423,0.168965087736079,0.141495777638256
"708","neus",0.1,0.35,1,0.247200727258602,0.350649350649351,0.43231195744888,0.0766412247592278,0.17155925941618,0.121383939076362
"709","newf",0.1,0.35,1,0.395721228145079,0.350631136044881,0.424237341713181,0.119873116436943,0.0642248171260627,0.0688296849668253
"710","seus",0.1,0.35,1,0.987723656676107,0.0891472868217054,0.592842347273114,0.132112718085466,0.16186700840443,0.0815850736971241
"711","wc",0.1,0.35,1,0.134388262986831,0.265700483091787,0.499045464347944,0.172928472402532,0.0588039480384594,0.0494656672254964
"712","bc",0.2,0.35,1,0.283469478457364,0.353982300884956,0.335229538806716,0.0784210175273992,0.0575056451198456,0.0401630827567427
"713","ebs",0.2,0.35,1,0.28690262931913,0.35019267822736,0.452286785057944,0.101966462763576,0.0854491527555609,0.0641219117576616
"714","gmex",0.2,0.35,1,0.196790776648011,0.350078492935636,0.311300116167309,0.118687312143242,0.0225438439543982,0.0174205120100597
"715","goa",0.2,0.35,1,0.446198934171555,0.351309707241911,0.427730031705302,0.160113960221118,0.103792952782028,0.0686328716595642
"716","maritime",0.2,0.35,1,0.278742385087227,0.350496838301716,0.522787564920529,0.0901996764584581,0.137907658422288,0.120562860621073
"717","neus",0.2,0.35,1,0.475950066352738,0.350649350649351,0.488337715792615,0.0966923720515111,0.157099168420401,0.11295108714538
"718","newf",0.2,0.35,1,0.199537232635151,0.350631136044881,0.41931556808657,0.0959872043420751,0.0728224775811392,0.0721555854546534
"719","seus",0.2,0.35,1,0.198239437989981,0.352713178294574,0.391648595816507,0.105236919631193,0.0764451971286038,0.0511031145084488
"720","wc",0.2,0.35,1,0.198353052091089,0.352657004830918,0.337104985087896,0.103703687562626,0.0478870877355712,0.0418180032872512
"721","bc",0.3,0.35,1,0.452922887654191,0.353982300884956,0.415543062937829,0.153396819829869,0.068137667919809,0.0468906677087643
"722","ebs",0.3,0.35,1,0.299985317173434,0.35019267822736,0.445715925151083,0.0998364248729154,0.0785889535387806,0.0596650760407722
"723","gmex",0.3,0.35,1,0.494691432380675,0.350078492935636,0.306786530248934,0.114144703222136,0.0301104718376967,0.0209742776025243
"724","goa",0.3,0.35,1,0.298357805474275,0.351309707241911,0.337958906308459,0.122851333735904,0.0929220201810257,0.0613082775669788
"725","maritime",0.3,0.35,1,0.299473342388297,0.350496838301716,0.497077485042081,0.127310242072307,0.16131451550687,0.137195212899464
"726","neus",0.3,0.35,1,0.29975161165968,0.350649350649351,0.456154587126218,0.0806931099885577,0.161312646760715,0.115136312572834
"727","newf",0.3,0.35,1,0.29879644035385,0.350631136044881,0.382809679357687,0.0934463467434371,0.0749429535195114,0.0636834611785092
"728","seus",0.3,0.35,1,0.235265529911422,0.352713178294574,0.383372762455819,0.0852103615776519,0.0771209827318281,0.0514337654018013
"729","wc",0.3,0.35,1,0.297591894174557,0.352657004830918,0.387758241556502,0.143762282340199,0.0466723307624446,0.0419227693979634
"730","bc",0.4,0.35,1,0.399910590996677,0.353982300884956,0.383678502622532,0.109607884063096,0.0648761068598765,0.0445743577797445
"731","ebs",0.4,0.35,1,0.399912737797988,0.35019267822736,0.436942717299093,0.0956057333962795,0.0715160094149098,0.0559098178231843
"732","gmex",0.4,0.35,1,0.399791552762235,0.350078492935636,0.307892914539278,0.121941860150775,0.0246291903632574,0.0181363952122176
"733","goa",0.4,0.35,1,0.396961242319375,0.351309707241911,0.351109039702885,0.133786244338282,0.0951627375305149,0.0625297422829638
"734","maritime",0.4,0.35,1,0.3992838794882,0.350496838301716,0.475350634475665,0.119181555596374,0.162344638240411,0.137915867498119
"735","neus",0.4,0.35,1,0.398943378963584,0.350649350649351,0.453178397831238,0.0905649798706859,0.162053338826558,0.115392936172076
"736","newf",0.4,0.35,1,0.398992562714423,0.350631136044881,0.426887983727481,0.108090606510334,0.0667975814859972,0.0709098297252373
"737","seus",0.4,0.35,1,0.794809530771883,0.352713178294574,0.516770613184675,0.151709898138839,0.0754541936641269,0.0442105846336075
"738","wc",0.4,0.35,1,0.395487901344157,0.352657004830918,0.475216680562047,0.179507324299519,0.0472271471553442,0.0424376875251123
"739","bc",0.5,0.35,1,0.493432602990198,0.353982300884956,0.372404300151199,0.134104714598834,0.0570228983992104,0.041051805268913
